mean_rho
0.02512129322572543
-0.016228790219784486
-0.001792286171016031
0.012046040003212206
""
0.0027579776311140035
0.011441841665320028
""
""
0.017774852261248548
0.018764759263131817
0.034490774716589824
-0.0044534612638658915
0.013002964888504961
-0.010528507543810637
""
-0.00012429142041329536
0.030533707701395484
0.03989427820917092
0.023874936257857873
0.04033844670667291
0.04205109195123153
-0.0019752558329424424
0.042082312504183844
0.001462483311014471
0.025173809194337395
0.012288029687147161
""
0.0008163132703673634
0.006532650229207046
0.043334839169106174
-0.008405748152072939
""
-0.00236828487857875
0.01078318353337283
0.023466800459854227
""
0.01635619306592552
0.0010838255268675798
0.0038938752651758997
0.034490774716589824
0.023158667976654203
0.04272061347486669
0.034591696490691534
0.04523562768267618
0.012288029687147161
0.027627289693177952
0.026132355762114364
0.014437448923128789
0.020152646637574666
0.03182642032011836
0.020001758375661163
0.004187426947492897
0.004506562514931561
-0.0046861238743145135
0.00877727477577934
-0.03718293848513398
0.03614037875761569
-0.008371792613968958
""
""
""
0.01693836740014495
""
0.04318826627148599
0.027986097129353824
0.03035699051425547
0.01952429530561784
0.0020511338690231474
""
-0.0017995373615253974
0.014448373275935587
-0.003983745478055943
0.02864805138036783
""
""
0.012560633026915914
""
0.06307591431688685
""
-0.017633400390438553
-0.01766204129425199
-0.010528507543810637
0.02114311824140614
0.02921814240654303
""
0.02055260243763497
0.029642006513948032
""
0.01984186707474701
""
0.034490774716589824
0.029980412316246947
-0.007532380326702897
0.04165909467047208
""
-0.007898234386225137
""
0.052320699184389786
0.0029637457993176406
0.026884730156846993
0.02512129322572543
0.016694790053995764
0.006144342844301414
0.01692197164806226
0.04915631763522644
0.015212978936139083
0.03054259414133561
""
0.02843666250066063
0.005094231673138506
""
0.031489258673341985
0.016290143276944107
""
0.027839817907734807
0.002968704826580765
0.023754316956198392
0.0044463894801339676
0.06359982443289795
0.036518623797515755
0.01729314199115142
0.02512217677867837
0.050840020923437534
0.021932151709836197
0.008349172583417894
0.048444429610252936
0.027627289693177952
0.0195144447764496
0.019894249946476438
0.014278166496716906
-0.0329971795514204
0.013892573370560726
0.04130603167736739
-0.008044836870354148
0.02578338291445941
0.05310832369994941
0.0056209837525198715
""
0.02512129322572543
0.017108300514023216
0.006973298177017932
0.008862175385358117
0.04846728230761233
0.06031511146600014
-0.009047547300707321
-0.008349162000010209
0.0286726039657831
