rois,PT_sub_with_infranormal_dev_%,PT_sub_with_supranormal_dev_%,FT_sub_with_infranormal_dev_%,FT_sub_with_supranormal_dev_%
centile_CT_bankssts,9.574468085106384,3.1914893617021276,4.504504504504505,6.306306306306306
centile_CT_caudalanteriorcingulate,6.382978723404255,6.382978723404255,4.504504504504505,5.405405405405405
centile_CT_caudalmiddlefrontal,6.382978723404255,7.446808510638298,6.306306306306306,5.405405405405405
centile_CT_cuneus,4.25531914893617,9.574468085106384,6.306306306306306,5.405405405405405
centile_CT_entorhinal,8.51063829787234,1.0638297872340425,5.405405405405405,4.504504504504505
centile_CT_fusiform,2.127659574468085,0.0,6.306306306306306,3.6036036036036037
centile_CT_inferiorparietal,15.957446808510639,6.382978723404255,0.9009009009009009,7.207207207207207
centile_CT_inferiortemporal,5.319148936170213,18.085106382978726,3.6036036036036037,3.6036036036036037
centile_CT_isthmuscingulate,3.1914893617021276,9.574468085106384,4.504504504504505,3.6036036036036037
centile_CT_lateraloccipital,5.319148936170213,8.51063829787234,4.504504504504505,4.504504504504505
centile_CT_lateralorbitofrontal,2.127659574468085,11.702127659574469,3.6036036036036037,3.6036036036036037
centile_CT_lingual,8.51063829787234,5.319148936170213,4.504504504504505,3.6036036036036037
centile_CT_medialorbitofrontal,1.0638297872340425,18.085106382978726,5.405405405405405,6.306306306306306
centile_CT_middletemporal,8.51063829787234,4.25531914893617,2.7027027027027026,5.405405405405405
centile_CT_parahippocampal,7.446808510638298,4.25531914893617,4.504504504504505,7.207207207207207
centile_CT_paracentral,4.25531914893617,11.702127659574469,3.6036036036036037,2.7027027027027026
centile_CT_parsopercularis,7.446808510638298,10.638297872340425,3.6036036036036037,7.207207207207207
centile_CT_parsorbitalis,15.957446808510639,5.319148936170213,2.7027027027027026,4.504504504504505
centile_CT_parstriangularis,10.638297872340425,6.382978723404255,4.504504504504505,5.405405405405405
centile_CT_pericalcarine,3.1914893617021276,6.382978723404255,3.6036036036036037,6.306306306306306
centile_CT_postcentral,9.574468085106384,4.25531914893617,5.405405405405405,7.207207207207207
centile_CT_posteriorcingulate,6.382978723404255,9.574468085106384,5.405405405405405,5.405405405405405
centile_CT_precentral,9.574468085106384,6.382978723404255,5.405405405405405,5.405405405405405
centile_CT_precuneus,11.702127659574469,8.51063829787234,4.504504504504505,6.306306306306306
centile_CT_rostralanteriorcingulate,5.319148936170213,10.638297872340425,3.6036036036036037,3.6036036036036037
centile_CT_rostralmiddlefrontal,8.51063829787234,4.25531914893617,4.504504504504505,4.504504504504505
centile_CT_superiorfrontal,10.638297872340425,12.76595744680851,4.504504504504505,4.504504504504505
centile_CT_superiorparietal,13.829787234042554,3.1914893617021276,3.6036036036036037,4.504504504504505
centile_CT_superiortemporal,6.382978723404255,11.702127659574469,3.6036036036036037,4.504504504504505
centile_CT_supramarginal,10.638297872340425,7.446808510638298,3.6036036036036037,6.306306306306306
centile_CT_frontalpole,5.319148936170213,8.51063829787234,3.6036036036036037,6.306306306306306
centile_CT_temporalpole,4.25531914893617,4.25531914893617,6.306306306306306,5.405405405405405
centile_CT_transversetemporal,13.829787234042554,8.51063829787234,4.504504504504505,5.405405405405405
centile_CT_insula,9.574468085106384,1.0638297872340425,5.405405405405405,4.504504504504505
