centile_CT_bankssts,centile_CT_caudalanteriorcingulate,centile_CT_caudalmiddlefrontal,centile_CT_cuneus,centile_CT_entorhinal,centile_CT_fusiform,centile_CT_inferiorparietal,centile_CT_inferiortemporal,centile_CT_isthmuscingulate,centile_CT_lateraloccipital,centile_CT_lateralorbitofrontal,centile_CT_lingual,centile_CT_medialorbitofrontal,centile_CT_middletemporal,centile_CT_parahippocampal,centile_CT_paracentral,centile_CT_parsopercularis,centile_CT_parsorbitalis,centile_CT_parstriangularis,centile_CT_pericalcarine,centile_CT_postcentral,centile_CT_posteriorcingulate,centile_CT_precentral,centile_CT_precuneus,centile_CT_rostralanteriorcingulate,centile_CT_rostralmiddlefrontal,centile_CT_superiorfrontal,centile_CT_superiorparietal,centile_CT_superiortemporal,centile_CT_supramarginal,centile_CT_frontalpole,centile_CT_temporalpole,centile_CT_transversetemporal,centile_CT_insula
1.0,0.04368530490712584,0.29260517388619506,0.09124227589758946,0.09897678875104544,0.16052112620768152,0.041630408323454916,0.2311711803574211,-0.06853306737179657,0.24459070945781808,0.24137121186981816,0.10980045327358297,0.1334488215237545,0.11025525258501043,0.04689185478945433,0.2281620374040748,0.26467026407989164,0.08699571525241481,0.23404653716294824,0.003811944154288299,0.16452548711348378,0.1464875682147932,0.043819446948631734,0.11025525258501043,0.08870833939983658,0.053663570691434466,0.08699571525241481,0.2112583161419081,0.34156543604294304,0.3275477484681454,0.1955208098548314,0.1518648201681985,-0.035012584909459236,0.18885448916408668
0.04368530490712584,1.0,0.0630916818620566,0.03839469334913134,-0.0896955412050824,-0.04223794559628808,0.004643634602125721,0.1530153291022751,0.02671818180646342,0.05551361100027009,0.2652882613973338,0.14472410287940796,0.05615518168308728,0.2301137804856414,0.13313414223433978,0.37260254612609783,0.21138431646971112,0.020638996143640766,0.14639287962349845,0.06938869301153196,0.17528593973700465,0.25240719202852563,0.14472410287940796,0.057363607169773075,0.06390462253948449,-0.014120502596242696,0.020638996143640766,0.057363607169773075,0.35278134299294345,0.02671818180646342,-0.0861876832466562,0.22593376226862902,0.0630916818620566,0.27490853492059997
0.29260517388619506,0.0630916818620566,1.0,0.2676180023302327,0.031623001757357244,0.07344797747116931,0.2269933347611203,0.32758249802572226,-0.053732104998888225,0.5056498968474316,0.19698741179080556,0.11900690795294298,0.13923994938454742,0.2952162466970994,0.007575757575757576,0.1412176150564365,0.16779331907833878,0.25162733022530226,0.25162733022530226,0.1504434406683302,0.3530212061052955,-0.022434548169838715,0.11900690795294298,0.1728322963258335,0.10106078103439267,0.21070073418728147,0.07344797747116931,0.2952162466970994,0.22329724601761525,0.4261932873775452,0.4261932873775452,0.10106078103439267,0.10681818181818181,0.04689185478945433
0.09124227589758946,0.03839469334913134,0.2676180023302327,1.0,0.07601675458212549,0.014965771257778966,0.28195847339651436,0.406904727629781,0.14002506703074855,0.6002928972593295,0.24910680549114955,0.17600553415678957,0.0022295375645760666,0.36464686914602745,0.037729751148196745,0.12644480718374226,0.40990662348229934,0.22133588018083628,0.4277059891038936,0.4088665753765449,0.3088206360644146,0.00840660248437756,0.26860282321116485,0.22289986659964883,0.3349123499302382,0.18610527702921026,0.3245209346423649,0.22289986659964883,0.09958601121773097,0.32531076178860774,0.32531076178860774,-0.019621127571670522,0.15267387673921473,-0.003620725234031328
0.09897678875104544,-0.0896955412050824,0.031623001757357244,0.07601675458212549,1.0,0.13819010456165318,0.14423158781949041,0.12650786921902002,0.05289870271378247,0.08186161262492869,0.11715080356934116,-0.10141943088897776,0.04497749700689843,0.09491700714510042,0.031623001757357244,0.08512747560730435,-0.00270619725151458,0.06802381116019361,-0.0021424822412659406,-0.011952738001244105,0.05953253972709355,-0.011952738001244105,-0.03845286479202948,0.09491700714510042,-0.054289983325725495,0.1634840490813288,0.13819010456165318,0.09491700714510042,0.04497749700689843,0.17889379463206437,0.05289870271378247,0.1265232662252077,0.031623001757357244,0.0344695284207621
0.16052112620768152,-0.04223794559628808,0.07344797747116931,0.014965771257778966,0.13819010456165318,1.0,0.060048561983664414,0.0866583063249946,0.2258283261422195,0.11221927168234044,0.042404337020260065,0.005478574566191114,0.09734661272469476,0.24740313849347895,-0.01564169890589717,0.15553789771826373,0.11824012967872859,0.12026862026862027,-0.03968253968253968,0.030801493197810097,0.1990916943326789,0.10839756259998554,0.1490172282003983,0.13753937190823914,-0.009439284353174721,0.08699571525241481,0.040293040293040296,0.13753937190823914,0.021888587476558585,0.08221905077993429,0.08221905077993429,0.05925772955048574,0.07344797747116931,-0.13358051761338532
0.041630408323454916,0.004643634602125721,0.2269933347611203,0.28195847339651436,0.14423158781949041,0.060048561983664414,1.0,0.24281354023623083,-0.035353129557774775,0.5021819125380993,0.1469333794255682,0.26766826229018836,0.04736864806890499,0.30696984850972314,0.0833405480282374,0.008648183593331993,0.13014377135735505,0.31796205771678043,0.18900530985022243,0.1786062728274238,0.2609085366969658,-0.0716335318826566,0.1519437000459155,0.30696984850972314,0.026212891620645117,0.5158550596602023,0.31796205771678043,0.30696984850972314,0.1690410578145237,0.4277728676490748,0.19620986904565002,0.026212891620645117,0.2269933347611203,-0.07692575451073191
0.2311711803574211,0.1530153291022751,0.32758249802572226,0.406904727629781,0.12650786921902002,0.0866583063249946,0.24281354023623083,1.0,-0.05101941211511943,0.5325352101035198,0.2120450079569171,0.21927558742062864,0.24394941836537526,0.6986513049332312,0.32758249802572226,0.23542788541388288,0.266171367506452,0.0866583063249946,0.0866583063249946,0.4383185051965296,0.37652678347305873,0.16747074962697595,0.3027787907697634,0.31517370320311966,0.19768596535394897,0.14562478310651103,0.3658117029292805,0.31517370320311966,0.33174440134851857,0.45024631191592895,0.28315773723891285,0.2776145501112555,0.22392716652482947,0.06007838585560096
-0.06853306737179657,0.02671818180646342,-0.053732104998888225,0.14002506703074855,0.05289870271378247,0.2258283261422195,-0.035353129557774775,-0.05101941211511943,1.0,-0.02716963335008319,0.17334897970972946,-0.07083129238582772,-0.06619713693230939,-0.04216637945101657,0.10624302579325626,0.14533784694279625,0.16431687097388467,0.2258283261422195,0.08221905077993429,0.2148547152075941,0.12720101567731557,0.07551824148385734,0.3157895118868153,-0.04216637945101657,0.1713811468094834,0.06349387124151741,-0.06139022458235094,-0.04216637945101657,-0.06619713693230939,-0.031496062992125984,-0.031496062992125984,0.048024387292767326,0.10624302579325626,-0.06853306737179657
0.24459070945781808,0.05551361100027009,0.5056498968474316,0.6002928972593295,0.08186161262492869,0.11221927168234044,0.5021819125380993,0.5325352101035198,-0.02716963335008319,1.0,0.21056306788123022,0.2353543601905463,0.09874237495786112,0.4174376028411252,0.13764913858624528,0.05941401338926474,0.35038244411336755,0.2773959524732011,0.2773959524732011,0.42573465914816006,0.36191041390484296,-0.055051895579503456,0.2353543601905463,0.19053168594408204,0.21878083223297362,0.24459070945781808,0.11221927168234044,0.4174376028411252,0.2545887739877383,0.5660340281267332,0.5660340281267332,0.07689821330960954,0.3216495177168384,-0.05911908143293233
