mean_rho
""
0.07240280142532152
0.08898903504158498
0.06613266323945641
""
0.08848975069681424
""
0.08159136773830568
0.01206713937310486
0.04033484237860672
0.008981687609168367
0.14441281534842404
""
0.05093676579139921
0.00642537306892675
0.0840989512872528
0.11122187118965868
0.12829816422358734
0.007091992578632402
0.1050427206116713
0.10529022565770736
0.007212399224101616
""
0.028277691747383666
0.03685362353217101
""
-0.010743488664248214
""
-0.012921832725300694
0.021612257512809752
0.05484092423627628
-0.011479838550060526
0.0005488946771714851
0.07741943221294896
0.00367210092487351
0.04130472566578035
0.002383024580846237
""
0.08136314756392139
0.06577842614413032
0.04380132807720784
-0.004488463134278626
0.0014074648750067944
0.011937645572412725
-0.011052982272708211
0.002383024580846237
0.0016413554407414517
""
0.11101530024351583
0.07186781578802202
-0.016220202352693832
""
0.14339259681637337
0.008810866513681357
0.002383024580846237
0.08482774630830066
0.0030234692755581466
0.051525997716731976
""
0.07675458695645405
0.021624314394858984
-0.016026360746080257
0.0804144501694528
0.009706419222320578
0.04970516689226875
""
0.017576456789932454
-0.0027224939734963103
-0.019951876974139998
0.006531713072318553
0.058876161623102025
0.14441281534842404
-0.00961071318863012
0.09448952968640999
0.06739134232852928
0.06133463915899645
0.027018226468827993
0.09043834468997518
0.14441281534842404
-0.003152720575829066
0.008217299525131517
0.09077094961061379
0.06875561278799207
0.04558402184989176
0.011962840795211996
-0.006939461684809102
0.0259527041551261
-0.0006235088128594532
0.006060716859685577
0.05011361278586109
0.002383024580846237
0.0690105351609381
0.10742343698250317
-0.016421971106732457
0.04573413379381383
-0.014886581883011042
