ROI,t_statistic,dof,Cohen_d,ci_lower,ci_upper,p_value,p_fdr
WMV,2.7351584484049556,549.0,-0.18077843806859967,1740.4518708105297,10610.394960754798,0.006436595229448774,0.019309785688346324
GMV,0.09030764156054506,549.0,0.1657531737086722,-2315.778873335156,2538.974179119536,0.9280756852652762,0.9280756852652762
sGMV,1.4993007574373984,549.0,0.0034618940545178513,-66.45435609250714,494.9980969421266,0.13437042455420747,0.20155563683131122
