0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1.0,-0.08058229640253803,-0.05415303610738823,-0.04351941398892446,-0.06356417261637282,0.6963106238227914,-0.11236664374387369,-0.1044465935734187,-0.06356417261637282,-0.1959179378817529,-0.08863600391305174,-0.04351941398892446,,0.41923451164900033,-0.06356417261637282,-0.030303030303030304,,-0.030303030303030304,-0.08863600391305174,-0.07228181235327591,-0.1546720562224365,-0.08058229640253803,-0.030303030303030304,0.6963106238227914,-0.08058229640253803,-0.04351941398892446,0.6963106238227914,-0.08863600391305174,-0.1546720562224365,-0.13696356726888637,-0.04351941398892446,-0.030303030303030304,0.5595813731096784,-0.07228181235327591,-0.05415303610738823,-0.04351941398892446,-0.11236664374387369,-0.05415303610738823,-0.04351941398892446,-0.08058229640253803,-0.07228181235327591,-0.06356417261637282,-0.06356417261637282,0.4767312946227961,-0.06356417261637282,-0.16412198797244365,-0.08058229640253803,-0.030303030303030304,-0.06356417261637282,0.5595813731096784,-0.07228181235327591,-0.1203858530857692,-0.17407765595569782,-0.1846372364689991,-0.07228181235327591,-0.08058229640253803,-0.030303030303030304,-0.06356417261637282,-0.1044465935734187,-0.030303030303030304,0.4767312946227961,-0.08863600391305174,-0.04351941398892446,-0.04351941398892446,-0.08058229640253803,-0.06356417261637282,-0.08863600391305174,,-0.08058229640253803,-0.05415303610738823,-0.05415303610738823,-0.04351941398892446,-0.1044465935734187,0.41923451164900033,-0.05415303610738823,-0.05415303610738823,-0.09656090991705352,-0.06356417261637282,-0.08058229640253803,-0.1044465935734187,-0.04351941398892446,-0.05415303610738823,-0.04351941398892446,-0.09656090991705352,-0.030303030303030304,-0.12856486930664499,-0.04351941398892446,-0.06356417261637282,-0.05415303610738823,-0.04351941398892446,-0.11236664374387369,-0.030303030303030304,-0.06356417261637282,-0.05415303610738823,-0.1203858530857692,-0.06356417261637282
-0.08058229640253803,1.0,0.12800409619661848,0.21216710619787638,-0.1690308509457033,-0.11572751247156893,-0.12948309934455932,-0.10286889997472795,0.5493502655735357,-0.36560566473805456,-0.044895668646764926,0.21216710619787638,,0.025628391481282983,-0.1690308509457033,-0.08058229640253803,,-0.08058229640253803,-0.23570226039551584,0.24346971907218834,-0.2559239653166382,-0.21428571428571427,-0.08058229640253803,-0.11572751247156893,0.19047619047619047,-0.11572751247156893,0.21216710619787638,-0.044895668646764926,0.05484084971070818,-0.046694317890043815,-0.11572751247156893,0.37605071654517747,0.12800409619661848,-0.19221293610962237,0.40001280061443273,0.21216710619787638,-0.12948309934455932,-0.1440046082211958,-0.11572751247156893,0.19047619047619047,0.025628391481282983,0.3098898934004561,0.07042952122737638,0.07042952122737638,0.07042952122737638,-0.1272937693043289,-0.21428571428571427,-0.08058229640253803,-0.1690308509457033,0.12800409619661848,0.24346971907218834,0.009700968496029852,-0.1543033499620919,0.1272937693043289,0.025628391481282983,-0.011904761904761904,-0.08058229640253803,0.07042952122737638,-0.10286889997472795,-0.08058229640253803,0.3098898934004561,-0.23570226039551584,0.21216710619787638,-0.11572751247156893,0.19047619047619047,0.07042952122737638,-0.23570226039551584,,-0.011904761904761904,0.12800409619661848,-0.1440046082211958,0.21216710619787638,-0.10286889997472795,0.025628391481282983,0.12800409619661848,-0.1440046082211958,-0.25677629550654774,-0.1690308509457033,0.19047619047619047,-0.10286889997472795,-0.11572751247156893,-0.1440046082211958,0.21216710619787638,0.28887333244486624,0.37605071654517747,-0.018993429409939658,-0.11572751247156893,-0.1690308509457033,-0.1440046082211958,0.21216710619787638,-0.2988071523335984,-0.08058229640253803,-0.1690308509457033,0.12800409619661848,-0.15521549593647763,-0.1690308509457033
-0.05415303610738823,0.12800409619661848,1.0,-0.0777713771047819,0.5300977119639272,-0.0777713771047819,0.026773977630083292,0.28343346322631624,-0.11359236684941297,0.06756608899303519,-0.15839698777049716,-0.0777713771047819,,-0.12917122661105557,-0.11359236684941297,-0.05415303610738823,,-0.05415303610738823,-0.15839698777049716,-0.12917122661105557,-0.06756608899303519,-0.1440046082211958,-0.05415303610738823,-0.0777713771047819,0.40001280061443273,0.36293309315564887,-0.0777713771047819,0.35450754405777934,0.14127454971270995,0.18200159755254428,-0.0777713771047819,-0.05415303610738823,0.26881720430107525,-0.12917122661105557,-0.0967741935483871,-0.0777713771047819,0.026773977630083292,-0.0967741935483871,0.36293309315564887,-0.1440046082211958,-0.12917122661105557,0.2082526725572571,0.2082526725572571,0.2082526725572571,-0.11359236684941297,-0.08554415042912275,-0.1440046082211958,-0.05415303610738823,0.2082526725572571,-0.0967741935483871,0.1636168870406704,0.006519259448972395,-0.10369516947304253,0.08554415042912275,0.1636168870406704,-0.1440046082211958,-0.05415303610738823,-0.11359236684941297,-0.18665130505147653,-0.05415303610738823,-0.11359236684941297,0.0980552781436411,-0.0777713771047819,-0.0777713771047819,0.12800409619661848,-0.11359236684941297,-0.15839698777049716,,-0.1440046082211958,-0.0967741935483871,-0.0967741935483871,-0.0777713771047819,0.048391079087419846,-0.12917122661105557,0.26881720430107525,-0.0967741935483871,0.07189966356788134,0.2082526725572571,-0.1440046082211958,-0.18665130505147653,-0.0777713771047819,0.26881720430107525,-0.0777713771047819,0.07189966356788134,-0.05415303610738823,-0.2297518743202451,-0.0777713771047819,-0.11359236684941297,0.26881720430107525,-0.0777713771047819,-0.2008048322256247,-0.05415303610738823,-0.11359236684941297,-0.0967741935483871,-0.21513556181608903,-0.11359236684941297
-0.04351941398892446,0.21216710619787638,-0.0777713771047819,1.0,-0.09128709291752768,-0.0625,-0.1613743060919757,0.13333333333333333,0.296683051981965,-0.029617443887954616,-0.1272937693043289,-0.0625,,-0.10380684981717496,-0.09128709291752768,-0.04351941398892446,,-0.04351941398892446,-0.1272937693043289,0.24913643956121992,-0.22213082915965962,-0.11572751247156893,-0.04351941398892446,-0.0625,-0.11572751247156893,-0.0625,-0.0625,-0.1272937693043289,-0.22213082915965962,-0.19669894811736077,-0.0625,-0.04351941398892446,-0.0777713771047819,-0.10380684981717496,0.36293309315564887,-0.0625,-0.1613743060919757,-0.0777713771047819,-0.0625,-0.11572751247156893,-0.10380684981717496,-0.09128709291752768,-0.09128709291752768,-0.09128709291752768,-0.09128709291752768,-0.23570226039551584,-0.11572751247156893,-0.04351941398892446,-0.09128709291752768,-0.0777713771047819,-0.10380684981717496,-0.17289101870203116,-0.25,0.23570226039551584,-0.10380684981717496,0.21216710619787638,-0.04351941398892446,-0.09128709291752768,-0.15,-0.04351941398892446,-0.09128709291752768,-0.1272937693043289,-0.0625,-0.0625,0.5400617248673217,-0.09128709291752768,0.181848241863327,,-0.11572751247156893,-0.0777713771047819,-0.0777713771047819,-0.0625,-0.15,-0.10380684981717496,-0.0777713771047819,-0.0777713771047819,-0.1386750490563073,-0.09128709291752768,-0.11572751247156893,-0.15,-0.0625,-0.0777713771047819,-0.0625,-0.1386750490563073,-0.04351941398892446,-0.18463723646899913,-0.0625,-0.09128709291752768,-0.0777713771047819,-0.0625,0.11296201426438299,-0.04351941398892446,0.296683051981965,-0.0777713771047819,0.09430419201928973,-0.09128709291752768
-0.06356417261637282,-0.1690308509457033,0.5300977119639272,-0.09128709291752768,1.0,-0.09128709291752768,0.36533850361304954,0.19474579822405907,0.15,0.14059189831332752,-0.18592445034090566,-0.09128709291752768,,-0.15161960871578067,-0.13333333333333333,-0.06356417261637282,,-0.06356417261637282,-0.18592445034090566,-0.15161960871578067,0.22710998958306755,-0.1690308509457033,-0.06356417261637282,-0.09128709291752768,0.07042952122737638,0.296683051981965,-0.09128709291752768,0.03984095364447979,0.22710998958306755,-0.09944903161976938,-0.09128709291752768,-0.06356417261637282,-0.11359236684941297,0.36388706091787365,-0.11359236684941297,-0.09128709291752768,-0.035355339059327376,-0.11359236684941297,0.296683051981965,-0.1690308509457033,-0.15161960871578067,-0.13333333333333333,0.15,0.15,-0.13333333333333333,-0.34426518632954817,-0.1690308509457033,-0.06356417261637282,0.15,-0.11359236684941297,0.10613372610104647,0.13774008863003637,0.0,0.16137430609197573,0.10613372610104647,-0.1690308509457033,-0.06356417261637282,0.15,-0.21908902300206645,0.4767312946227961,-0.13333333333333333,0.4913717616152507,-0.09128709291752768,0.296683051981965,0.3098898934004561,-0.13333333333333333,0.03984095364447979,,-0.1690308509457033,-0.11359236684941297,0.2082526725572571,-0.09128709291752768,-0.21908902300206645,-0.15161960871578067,0.2082526725572571,-0.11359236684941297,0.012659242088545833,0.15,-0.1690308509457033,-0.012171612389003692,-0.09128709291752768,0.2082526725572571,-0.09128709291752768,-0.20254787341673333,-0.06356417261637282,0.11236664374387369,-0.09128709291752768,-0.13333333333333333,0.2082526725572571,-0.09128709291752768,-0.23570226039551584,-0.06356417261637282,-0.13333333333333333,0.2082526725572571,-0.25252349582173333,-0.13333333333333333
0.6963106238227914,-0.11572751247156893,-0.0777713771047819,-0.0625,-0.09128709291752768,1.0,-0.1613743060919757,0.13333333333333333,-0.09128709291752768,-0.029617443887954616,0.181848241863327,-0.0625,,0.24913643956121992,-0.09128709291752768,-0.04351941398892446,,-0.04351941398892446,-0.1272937693043289,0.24913643956121992,-0.22213082915965962,-0.11572751247156893,-0.04351941398892446,0.46875,-0.11572751247156893,0.46875,0.46875,-0.1272937693043289,-0.22213082915965962,-0.19669894811736077,-0.0625,-0.04351941398892446,0.36293309315564887,-0.10380684981717496,0.36293309315564887,-0.0625,0.11296201426438299,0.36293309315564887,-0.0625,0.21216710619787638,0.24913643956121992,-0.09128709291752768,-0.09128709291752768,0.296683051981965,-0.09128709291752768,-0.23570226039551584,0.21216710619787638,-0.04351941398892446,-0.09128709291752768,0.36293309315564887,-0.10380684981717496,-0.17289101870203116,-0.25,-0.2651650429449553,-0.10380684981717496,-0.11572751247156893,-0.04351941398892446,-0.09128709291752768,-0.15,-0.04351941398892446,0.6846531968814576,-0.1272937693043289,-0.0625,-0.0625,-0.11572751247156893,-0.09128709291752768,0.181848241863327,,-0.11572751247156893,-0.0777713771047819,-0.0777713771047819,-0.0625,-0.15,0.24913643956121992,-0.0777713771047819,-0.0777713771047819,-0.1386750490563073,-0.09128709291752768,-0.11572751247156893,-0.15,-0.0625,0.36293309315564887,-0.0625,-0.1386750490563073,-0.04351941398892446,-0.18463723646899913,-0.0625,-0.09128709291752768,-0.0777713771047819,0.46875,-0.1613743060919757,-0.04351941398892446,-0.09128709291752768,-0.0777713771047819,-0.17289101870203116,-0.09128709291752768
-0.11236664374387369,-0.12948309934455932,0.026773977630083292,-0.1613743060919757,0.36533850361304954,-0.1613743060919757,1.0,0.051639777949432225,0.1649915822768611,0.053530337903131074,-0.32867109906108977,-0.1613743060919757,,-0.08576900278702358,-0.035355339059327376,0.26967994498529685,,0.26967994498529685,0.3098898934004561,-0.2680281337094487,0.3364764096768239,0.2091650066335189,-0.11236664374387369,0.11296201426438299,0.2091650066335189,-0.1613743060919757,-0.1613743060919757,0.3098898934004561,0.20647416048350556,0.4219265078446459,-0.1613743060919757,-0.11236664374387369,-0.2008048322256247,0.09649012813540153,0.026773977630083292,-0.1613743060919757,0.15,0.026773977630083292,-0.1613743060919757,-0.12948309934455932,-0.08576900278702358,-0.23570226039551584,0.1649915822768611,-0.035355339059327376,0.1649915822768611,-0.09128709291752768,-0.12948309934455932,0.26967994498529685,0.1649915822768611,-0.2008048322256247,0.09649012813540153,0.24349237677883698,0.0,0.34993385618385614,0.09649012813540153,-0.12948309934455932,-0.11236664374387369,0.36533850361304954,0.051639777949432225,0.26967994498529685,-0.035355339059327376,0.3098898934004561,-0.1613743060919757,0.11296201426438299,0.2091650066335189,-0.23570226039551584,0.1502496452850696,,0.03984095364447979,0.48193159734149926,0.25435278748579127,-0.1613743060919757,-0.09467292624062575,-0.2680281337094487,0.026773977630083292,0.026773977630083292,0.402814616647181,0.565685424949238,-0.12948309934455932,0.051639777949432225,0.11296201426438299,-0.2008048322256247,0.11296201426438299,0.25064020591380154,-0.11236664374387369,0.06356417261637282,-0.1613743060919757,0.1649915822768611,0.25435278748579127,0.11296201426438299,0.15,-0.11236664374387369,-0.035355339059327376,0.25435278748579127,-0.3084236772531935,-0.035355339059327376
-0.1044465935734187,-0.10286889997472795,0.28343346322631624,0.13333333333333333,0.19474579822405907,0.13333333333333333,0.051639777949432225,1.0,-0.012171612389003692,-0.003948992518393949,0.024246432248443597,-0.15,,0.12733640244240127,-0.012171612389003692,-0.1044465935734187,,-0.1044465935734187,0.024246432248443597,0.3155728234442119,-0.13031675310700033,0.24688535993934707,-0.1044465935734187,-0.15,-0.10286889997472795,0.4166666666666667,-0.15,0.18912217153786007,-0.13031675310700033,-0.060522753266880246,0.13333333333333333,-0.1044465935734187,0.048391079087419846,-0.06090001855940931,0.28343346322631624,-0.15,0.051639777949432225,0.048391079087419846,0.13333333333333333,0.24688535993934707,0.12733640244240127,-0.21908902300206645,-0.012171612389003692,0.19474579822405907,-0.012171612389003692,-0.2985561965009867,0.24688535993934707,0.29012942659282975,0.19474579822405907,-0.18665130505147653,0.12733640244240127,-0.12993022011546584,-0.2,-0.2357022603955158,0.12733640244240127,-0.27774602993176545,0.29012942659282975,-0.012171612389003692,0.09333333333333334,-0.1044465935734187,-0.012171612389003692,0.024246432248443597,0.13333333333333333,-0.15,0.07200822998230956,0.19474579822405907,-0.14062930704097287,,-0.10286889997472795,0.048391079087419846,-0.18665130505147653,-0.15,-0.057777777777777775,-0.2491364395612199,0.048391079087419846,0.28343346322631624,0.1386750490563073,0.40166320883712187,-0.10286889997472795,-0.2088888888888889,0.13333333333333333,0.5184758473652126,0.13333333333333333,-0.17565506213798923,-0.1044465935734187,-0.4431293675255978,-0.15,-0.012171612389003692,0.048391079087419846,0.13333333333333333,0.051639777949432225,-0.1044465935734187,-0.012171612389003692,-0.18665130505147653,0.01257389226923863,-0.012171612389003692
-0.06356417261637282,0.5493502655735357,-0.11359236684941297,0.296683051981965,0.15,-0.09128709291752768,0.1649915822768611,-0.012171612389003692,1.0,-0.22710998958306755,0.03984095364447979,0.296683051981965,,-0.15161960871578067,-0.13333333333333333,-0.06356417261637282,,-0.06356417261637282,-0.18592445034090566,0.10613372610104647,0.043259045634870014,-0.1690308509457033,-0.06356417261637282,-0.09128709291752768,0.07042952122737638,-0.09128709291752768,-0.09128709291752768,-0.18592445034090566,0.043259045634870014,-0.28729720245711154,-0.09128709291752768,-0.06356417261637282,-0.11359236684941297,0.10613372610104647,0.5300977119639272,0.296683051981965,-0.035355339059327376,-0.11359236684941297,-0.09128709291752768,0.07042952122737638,-0.15161960871578067,0.15,0.15,-0.13333333333333333,-0.13333333333333333,-0.34426518632954817,-0.1690308509457033,-0.06356417261637282,-0.13333333333333333,0.2082526725572571,0.10613372610104647,0.13774008863003637,0.0,0.34426518632954817,-0.15161960871578067,0.07042952122737638,-0.06356417261637282,0.15,-0.012171612389003692,-0.06356417261637282,0.43333333333333335,0.03984095364447979,-0.09128709291752768,0.296683051981965,0.3098898934004561,-0.13333333333333333,-0.18592445034090566,,0.07042952122737638,0.2082526725572571,-0.11359236684941297,0.296683051981965,-0.21908902300206645,0.10613372610104647,0.2082526725572571,-0.11359236684941297,-0.20254787341673333,-0.13333333333333333,0.3098898934004561,-0.012171612389003692,-0.09128709291752768,-0.11359236684941297,0.296683051981965,0.012659242088545833,0.4767312946227961,0.11236664374387369,-0.09128709291752768,-0.13333333333333333,-0.11359236684941297,0.296683051981965,-0.23570226039551584,-0.06356417261637282,-0.13333333333333333,0.5300977119639272,-0.25252349582173333,-0.13333333333333333
-0.1959179378817529,-0.36560566473805456,0.06756608899303519,-0.029617443887954616,0.14059189831332752,-0.029617443887954616,0.053530337903131074,-0.003948992518393949,-0.22710998958306755,1.0,0.01292611223882469,-0.029617443887954616,,-0.3000705704454019,-0.22710998958306755,0.1546720562224365,,0.1546720562224365,-0.13356982646785512,-0.3000705704454019,-0.0456140350877193,-0.05484084971070818,-0.1959179378817529,-0.28136571693556883,-0.21022325722438134,0.22213082915965962,-0.28136571693556883,0.1594220509455045,-0.0456140350877193,0.08962646244131739,-0.28136571693556883,-0.1959179378817529,-0.14127454971270995,0.20168677685674555,-0.14127454971270995,-0.029617443887954616,0.053530337903131074,0.06756608899303519,-0.029617443887954616,-0.05484084971070818,0.034434327756029726,-0.043259045634870014,-0.4109609335312651,-0.043259045634870014,0.14059189831332752,0.006980898471528258,0.10054155780296499,0.1546720562224365,-0.043259045634870014,-0.35011518841845507,-0.3000705704454019,-0.2718567805782739,-0.2961744388795462,0.23036964956043252,0.20168677685674555,-0.05484084971070818,0.1546720562224365,0.14059189831332752,-0.13821473814378823,0.1546720562224365,-0.22710998958306755,0.3059179896521843,-0.28136571693556883,0.22213082915965962,-0.05484084971070818,-0.22710998958306755,0.3059179896521843,,-0.36560566473805456,0.06756608899303519,0.06756608899303519,-0.28136571693556883,0.13031675310700033,-0.1328181213446861,-0.14127454971270995,-0.14127454971270995,-0.06571520774535257,-0.043259045634870014,-0.21022325722438134,0.13031675310700033,-0.28136571693556883,0.06756608899303519,-0.029617443887954616,-0.06571520774535257,-0.1959179378817529,-0.08749572785196143,-0.029617443887954616,-0.043259045634870014,-0.14127454971270995,-0.029617443887954616,0.053530337903131074,0.1546720562224365,0.14059189831332752,-0.14127454971270995,0.23461612570453774,0.14059189831332752
