centile_SA_bankssts,centile_SA_caudalanteriorcingulate,centile_SA_caudalmiddlefrontal,centile_SA_cuneus,centile_SA_entorhinal,centile_SA_fusiform,centile_SA_inferiorparietal,centile_SA_inferiortemporal,centile_SA_isthmuscingulate,centile_SA_lateraloccipital,centile_SA_lateralorbitofrontal,centile_SA_lingual,centile_SA_medialorbitofrontal,centile_SA_middletemporal,centile_SA_parahippocampal,centile_SA_paracentral,centile_SA_parsopercularis,centile_SA_parsorbitalis,centile_SA_parstriangularis,centile_SA_pericalcarine,centile_SA_postcentral,centile_SA_posteriorcingulate,centile_SA_precentral,centile_SA_precuneus,centile_SA_rostralanteriorcingulate,centile_SA_rostralmiddlefrontal,centile_SA_superiorfrontal,centile_SA_superiorparietal,centile_SA_superiortemporal,centile_SA_supramarginal,centile_SA_frontalpole,centile_SA_temporalpole,centile_SA_transversetemporal,centile_SA_insula
1.0,-0.00823702991219657,-0.01685394322304541,0.0006163535700075373,,0.19126068006067085,0.2949440064032947,0.20415063708537506,-0.06105201007601685,0.06582592284567827,-0.08575800506591594,0.032422404718380655,0.017600676079202838,0.13337401206684818,0.20415063708537506,-0.02502984836852092,-0.09206793437183582,0.0856632085024907,0.08376913514409692,-0.02244624474730902,0.032422404718380655,0.0856632085024907,0.0008941328908860641,0.026419494211048538,-0.057777659449252394,0.026419494211048538,-0.00823702991219657,-0.04028599191461983,0.1842493532991338,0.1993916346675923,0.13322580074202356,0.0011248593925759281,-0.01685394322304541,0.02339595270692905
-0.00823702991219657,1.0,0.3156869279845806,0.030643504356994138,,0.07190416025790199,0.1714842571768092,0.14903095792738077,0.11141232268375142,0.06371930928643098,0.01945146419920406,-0.009804396024865051,0.07190416025790199,0.07190416025790199,0.14903095792738077,0.08966650569876994,0.012033555609043168,0.08053225676821196,0.034473975814938496,0.19559528186876193,-0.009804396024865051,0.14903095792738077,0.04445397328884427,0.012033555609043168,0.5285502483013323,0.35452706140488716,0.10977443609022557,0.13883381886274157,0.2581453634085213,-0.10855039989136392,0.12095615987894837,0.05592509782491356,-0.04481974903484786,-0.03189576928391934
-0.01685394322304541,0.3156869279845806,1.0,0.1274419152922486,,-0.0035161822272653507,0.22916666666666666,0.20332161429537893,0.09918995010726928,0.053327932373308094,0.14755125673963645,-0.015694751662131506,0.12658256018155262,0.12658256018155262,0.1367472804110513,0.0793088004975546,0.1367472804110513,0.0035986126423960874,0.023932486908358863,0.09351213576796566,0.23317916755166807,0.0035986126423960874,0.40793658440661035,0.0035986126423960874,0.12258193868999771,0.2698959481797065,0.1714842571768092,0.2566813025903706,0.1714842571768092,0.03617171684393589,0.11052469035647078,0.10786523662749065,-0.05113636363636364,0.07534105749568178
0.0006163535700075373,0.030643504356994138,0.1274419152922486,1.0,,0.10479905642918538,0.1274419152922486,0.014476253371973401,0.1753245805649017,0.09813999677280079,0.21921217753230104,0.058216105135203214,0.19995402791089972,-0.0855108865342433,0.014476253371973401,-0.08026538192721176,0.014476253371973401,0.11186195787433992,0.16104010397945812,0.20968564017063254,0.058216105135203214,0.014476253371973401,0.14550911419669815,0.014476253371973401,0.043308956411496916,0.11186195787433992,0.1361141705159507,0.009644084947471048,-0.07482716180196243,-0.07201966258220414,0.03674472580724701,0.1830570102922386,-0.07757333974310784,0.06945511487119689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19126068006067085,0.07190416025790199,-0.0035161822272653507,0.10479905642918538,,1.0,0.06153318897714363,0.16618946423541653,0.06675456645676496,0.20280192546184622,0.17848605508381427,0.12227553747605344,0.15463076295389636,0.15463076295389636,0.22798856148878752,0.11513848637301208,-0.019207827524696384,0.2897876587421585,0.26955243554097136,0.15590582314615245,0.12227553747605344,-0.019207827524696384,0.013990498268595431,0.10439036698204557,0.09498521500915122,0.22798856148878752,0.20576347746758117,-0.026519787841697267,0.004974501653062402,0.08301028972699956,0.2900696641022119,0.07548734407302551,-0.06856555343167434,0.09652763332804447
0.2949440064032947,0.1714842571768092,0.22916666666666666,0.1274419152922486,,0.06153318897714363,1.0,0.3364702820640342,0.160357086006752,0.11697740004467581,0.14755125673963645,-0.09865272473339802,0.06153318897714363,0.38678004499918855,0.20332161429537893,0.011066344255472734,0.1367472804110513,0.1367472804110513,0.14199942232292925,0.0024608456781043593,0.48205308676546765,0.0035986126423960874,0.40793658440661035,0.3364702820640342,0.19945535786847088,0.2698959481797065,0.09938292177292352,0.3217306737947796,0.4598895987923519,0.40793658440661035,0.25923063738154056,0.17022482655275867,0.08901515151515152,0.1914918544681912
0.20415063708537506,0.14903095792738077,0.20332161429537893,0.014476253371973401,,0.16618946423541653,0.3364702820640342,1.0,0.0769576025428239,0.27619689031960915,-0.004380583497713664,0.13099977575756566,0.16618946423541653,0.6605822422623843,0.24102564102564103,0.06045205226844857,0.24102564102564103,0.05128205128205128,0.17279869190449346,0.078319194976468,0.2886255221975634,0.17777777777777778,0.3035517702440625,0.11452991452991453,0.10362697139300976,0.4307692307692308,0.35452706140488716,0.2897876587421585,0.35452706140488716,0.3035517702440625,0.3035517702440625,0.20415063708537506,0.0035986126423960874,0.10811040869568606
-0.06105201007601685,0.11141232268375142,0.09918995010726928,0.1753245805649017,,0.06675456645676496,0.160357086006752,0.0769576025428239,1.0,0.16817499303650432,0.2068742313619982,0.17124377977440855,0.12353431263838113,0.12353431263838113,0.19317928801566,0.028173533453968627,0.13506844527924194,0.3094009734884961,0.22839719344100878,0.13210213580978417,0.3160670906693369,0.25129013075207807,0.18943957766153757,0.19317928801566,0.0716344471632392,0.19317928801566,0.17434752786388583,0.06675456645676496,0.23728273304402023,0.18943957766153757,0.05963838556011368,0.1566756403155613,0.038022814207786554,0.11577039824627962
0.06582592284567827,0.06371930928643098,0.053327932373308094,0.09813999677280079,,0.20280192546184622,0.11697740004467581,0.27619689031960915,0.16817499303650432,1.0,-0.01842776160700572,0.18939404998890821,0.14371789993359183,0.14371789993359183,-0.026148818018424537,0.0435565274347408,-0.026148818018424537,0.0343203236491822,0.14781677302355364,0.14752148971610055,0.18939404998890821,0.15525860698439567,0.07483546272908541,0.0343203236491822,0.016984155512168937,-0.026148818018424537,0.12920859938637394,-0.03353417665117142,0.12920859938637394,0.007301020754057114,0.209904346679142,0.06582592284567827,-0.01032153529805963,-0.019959308197927038
