centile_CT_bankssts,centile_CT_caudalanteriorcingulate,centile_CT_caudalmiddlefrontal,centile_CT_cuneus,centile_CT_entorhinal,centile_CT_fusiform,centile_CT_inferiorparietal,centile_CT_inferiortemporal,centile_CT_isthmuscingulate,centile_CT_lateraloccipital,centile_CT_lateralorbitofrontal,centile_CT_lingual,centile_CT_medialorbitofrontal,centile_CT_middletemporal,centile_CT_parahippocampal,centile_CT_paracentral,centile_CT_parsopercularis,centile_CT_parsorbitalis,centile_CT_parstriangularis,centile_CT_pericalcarine,centile_CT_postcentral,centile_CT_posteriorcingulate,centile_CT_precentral,centile_CT_precuneus,centile_CT_rostralanteriorcingulate,centile_CT_rostralmiddlefrontal,centile_CT_superiorfrontal,centile_CT_superiorparietal,centile_CT_superiortemporal,centile_CT_supramarginal,centile_CT_frontalpole,centile_CT_temporalpole,centile_CT_transversetemporal,centile_CT_insula
1.0,-0.0508130081300813,0.21612795590519857,0.12378237474570462,-0.12447882743340957,-0.0564033346637209,0.5601699551103103,-0.06087492714194607,0.1402439024390244,0.21612795590519857,0.21612795590519857,0.031436793586210696,0.05688573026015833,0.4268292682926829,-0.139264682449798,0.09445902257904458,0.06872697519445987,-0.043089845480856065,0.16604009803261383,0.20054922197604874,0.21612795590519857,0.26855996615610717,0.09445902257904458,0.2043668187483831,0.18150949436757585,0.1402439024390244,0.16500309199001173,0.3356897634137627,0.2343766077144401,0.3172014239744302,-0.15325436873277715,0.11181396780244846,0.17749571252041807,-0.13199091933711365
-0.0508130081300813,1.0,0.031436793586210696,0.12378237474570462,-0.016136144296923463,-0.0564033346637209,0.10096086400243964,-0.06087492714194607,0.044715447154471545,0.031436793586210696,-0.060908787573283225,0.21612795590519857,0.05688573026015833,-0.0508130081300813,-0.139264682449798,-0.16669239278654926,0.06872697519445987,-0.043089845480856065,0.08121526534203936,-0.12447882743340957,0.031436793586210696,0.09445902257904458,-0.07964192099801798,-0.11316179219951791,0.18150949436757585,0.044715447154471545,0.014417745902039859,-0.003609567348535083,0.06872697519445987,-0.01409784106553023,0.031436793586210696,-0.00243073843048801,0.024426015484461203,0.07479485429103107
0.21612795590519857,0.031436793586210696,1.0,0.018043684710351376,-0.13035898147917382,-0.05906772589679944,0.2290380966536434,0.06968683416725756,0.031436793586210696,0.19658119658119658,0.19658119658119658,0.10731244064577398,0.03999300183696423,0.031436793586210696,-0.049974275384836196,0.16203364962482472,0.3722180487310869,-0.05767498007284724,0.14655066837164313,0.07910673235060975,0.018043684710351376,0.2461837218056729,0.4144838661673693,-0.0481648701598534,-0.09041656691771988,0.5855102805431742,0.6519590485425653,0.14655066837164313,0.13202242003047704,0.2921528391642169,0.10731244064577398,-0.011748748178828154,0.08106846720043048,-0.13822593098003313
0.12378237474570462,0.12378237474570462,0.018043684710351376,1.0,-0.025626124564282034,-0.05906772589679944,0.08106846720043048,-0.07588121942656935,-0.060908787573283225,0.19658119658119658,0.10731244064577398,0.10731244064577398,0.1183126304343525,0.21612795590519857,0.04589474270035977,0.2461837218056729,0.13202242003047704,-0.05767498007284724,0.0645520801160809,0.18383958926550154,0.10731244064577398,0.07788357744397652,-0.006266494736871674,0.25878413289277163,0.07788357744397652,0.12378237474570462,-0.0030971926296558916,-0.017446508139481325,0.21208762959734698,-0.02810799910326285,0.2858499525166192,-0.011748748178828154,0.08106846720043048,-0.13822593098003313
-0.12447882743340957,-0.016136144296923463,-0.13035898147917382,-0.025626124564282034,1.0,-0.0479769765755401,-0.0009234177216401295,0.076308159686235,0.09220653883956265,-0.025626124564282034,-0.13035898147917382,-0.13035898147917382,0.02541555405558675,-0.016136144296923463,-0.11845927989061941,-0.043061976932234125,-0.15289415743128765,0.1842020656486363,0.04503131882233185,-0.10588235294117647,0.07910673235060975,-0.1417894362402831,-0.1417894362402831,0.016282113268112144,0.05566548237581485,-0.12447882743340957,-0.17986923354612536,-0.05117195320719528,-0.05895918489180374,-0.05895918489180374,0.07910673235060975,0.030324785955697264,-0.0877246835558123,0.12225192746563623
-0.0564033346637209,-0.0564033346637209,-0.05906772589679944,-0.05906772589679944,-0.0479769765755401,1.0,-0.07908048086501226,-0.08150160782030429,0.16450972610251927,-0.05906772589679944,-0.05906772589679944,-0.05906772589679944,-0.07175473098524099,-0.0564033346637209,-0.05367578202219396,-0.06424704657761371,-0.06927877220194616,0.10347942113915667,-0.06677805632941777,-0.0479769765755401,-0.05906772589679944,-0.06424704657761371,0.3383677786420989,0.10936331936103097,-0.06424704657761371,-0.0564033346637209,0.09261546343216397,-0.06677805632941777,-0.06927877220194616,-0.06927877220194616,-0.05906772589679944,-0.04496937504132879,-0.07908048086501226,0.18822753949743593
0.5601699551103103,0.10096086400243964,0.2290380966536434,0.08106846720043048,-0.0009234177216401295,-0.07908048086501226,1.0,0.06545630800107043,0.17749571252041807,0.37700772610685634,0.2290380966536434,0.08106846720043048,0.1284395626557206,0.330565409556375,-0.11580147761024469,0.04525844021925644,0.013412591578192258,-0.029211290341860454,0.028918890126787715,0.08587784811253205,-0.06690116225278243,0.25448598352795015,0.11500095465548768,0.23883402392761066,0.11500095465548768,0.2540305610383965,0.1861012678461806,0.36871584911654337,0.0797696235966171,0.14612665561504196,-0.1408859769793889,0.11100423669130265,0.08023483365949119,-0.1850583025494013
-0.06087492714194607,-0.06087492714194607,0.06968683416725756,-0.07588121942656935,0.076308159686235,-0.08150160782030429,0.06545630800107043,1.0,-0.136167600185932,0.06968683416725756,0.06968683416725756,0.06968683416725756,0.305697492527824,-0.06087492714194607,0.18959281270946515,0.3080177096075345,0.13194902608739403,-0.22597877625212354,-0.049786679104087836,-0.009084304724551786,0.06968683416725756,-0.03503518971839255,-0.03503518971839255,0.15974461276617435,0.10218597001197827,0.014417745902039859,0.050505050505050504,0.01706971854997297,0.32778915954342097,0.06666898160205173,-0.0030971926296558916,0.011495012246792571,0.005133828078515327,-0.027741679285882632
0.1402439024390244,0.044715447154471545,0.031436793586210696,-0.060908787573283225,0.09220653883956265,0.16450972610251927,0.17749571252041807,-0.136167600185932,1.0,-0.060908787573283225,-0.15325436873277715,-0.060908787573283225,-0.024133340110370202,-0.0508130081300813,0.059081986493853704,0.0074085507905133005,-0.09692265732552034,0.03480333673453759,-0.003609567348535083,0.09220653883956265,-0.060908787573283225,0.09445902257904458,0.09445902257904458,0.04560251327443259,-0.07964192099801798,0.044715447154471545,0.16500309199001173,0.08121526534203936,-0.01409784106553023,-0.01409784106553023,-0.15325436873277715,0.22605867403538493,-0.12864368155149566,-0.028598032523041293
0.21612795590519857,0.031436793586210696,0.19658119658119658,0.19658119658119658,-0.025626124564282034,-0.05906772589679944,0.37700772610685634,0.06968683416725756,-0.060908787573283225,1.0,0.10731244064577398,0.10731244064577398,-0.038326626760424046,0.3084735370646925,0.04589474270035977,0.16203364962482472,0.21208762959734698,0.1682186918791378,0.14655066837164313,0.07910673235060975,-0.16049382716049382,0.2461837218056729,0.2461837218056729,0.25878413289277163,0.07788357744397652,0.21612795590519857,0.06968683416725756,0.14655066837164313,0.13202242003047704,0.05195721046360709,0.018043684710351376,0.0986894847021565,0.2290380966536434,-0.038277950117547636
