Cell Type,Genes
Astro,"EPHB1, LINC00498, FAM198A, MRVI1, NKAIN3, ACSS3, LGR6, TPD52L1, GLUL1, RP11-131L23.2, MIR99AHG, CHI3L1, NBPF19, CYP51A1P3, ADCY2, GPM6B, CLDN10, RNF170, AC099754.1, RP11-354M20.3, FJX1, BAZ2B, SDC4, GNG12-AS1, CTNND2, SCARA3, ANKDD1A, AC008957.2, RPE65, LPIN1, BMPR1B, AC074363.1, FAM168A, ZBTB7C, MYH15, OTX1, NTM, PTPRA, TST, APEH, NRG3, SLC25A43, RP11-360N9.3, CADM1, IL17RB, MRVI1-AS1, HERPUD2, GLUD2, CABLES1, CYP2J2, SSPO, ACSS1, HAP1, HGF, IGFN1, NDRG21, FAM171B, METTL7A1, RNA28S51, SLC39A11, ZNF221, LA16C-380F5.1, SALL2, NDRG2, NCAN, SLC6A11, GLUL, SLC15A2, PBXIP1, PLCG1, CKB2, AGT, ZFHX2, PCDHGA3, RALGAPA2, RP11-268P4.5, COLCA2, PRODH1, SRPX, CACNB1, LETM1, AC114877.3, ITSN1, CCNJL, RMST, NAV2, BNIP3P32, LINC00900, NR2E1, IQCA11, AD000092.3, TSC22D4, RORB, RAMP1, ZMAT11, BNIP3P33, RAB30, NFATC4, PLCD4, RP11-191H23.1, GPR19, LGI4, PHGDH, AC013267.1, BOC, SOX2, DOLK, LYPLAL1-AS1, FOS, PCDHGA9, NBPF11, FHIT, NEAT1, SORCS2, RAB34, PFKFB2, FIRRE, TRIL, SLC1A21, TNIK1, ARHGAP5-AS1, CACHD1, GRAMD1C, LINC00092, AC010975.2, FEZF2, KIAA1161, TMEM72, SDS, RP11-444D3.1, MUL1, GLUD1, SELENBP1, RPL31P54, ME1, RP11-109I13.2, SLC25A18, JUN, RYR32, THSD1, LINC00461, RP11-116O18.3, TRIM66, DPY19L3, PEX12, TRIM8, NINL, C1orf61, FGGY, TRAF3IP2, RP11-427J23.1, RP4-673D20.4, GPR981, AMZ2, TMEM220, EYA1, GPT2, CDH4, RP11-722E23.2, FNBP11, IDH2, AC090625.1, OSTM1-AS1, GFAP1, LSAMP1, RGR, LRP4, LIFR, RHOBTB3, RP11-39M21.1, PARD3B, ITPR2, MYBPC1, ARSJ, HTRA1, PCDHGA5, MACF12, HPR, LINC01351, FREM2, LINC00271, ALDH4A1, PRDM16, MALAT13, PPP2R2B, DTX1, AC008067.2, ID2-AS1, RP11-384F7.2, LINC00298, HHATL, SDC2, TCTN1, FAM118B, MALRD1, SEMA4B, SEMA4A, CNTNAP3, ETAA1, PPP1R3C, NPFFR1, ACACB, RP11-504P24.8, FAM227A, TMEM56, EMX2, DDAH1, LSAMP, RP11-64B16.4, PIPOX, SLCO1C1, LPAR3, MICALL2, SLC27A1, PPIAP19, ANGPTL4, CHPT1, LDHAL6EP, DBP, RP11-582J16.4, RP11-39M21.2, ADAMTSL5, RP11-326C3.11, RP11-263K19.4, ATP13A4-AS1, RP4-673D20.3, CDH20, SLC44A2, FAT3, NBPF1, COPS7B, MUTYH, PHEX, PCDHGC3, ERLIN2, ITM2C, RP4-631H13.6, NDP, DPP10, TUBB2B, RP4-673D20.6, BDH2, GOLGA2P5, SLC9A3R1, GABRB1, FAT1, MEIS2, RP11-106M7.1, CSGALNACT1, TNS3, METTL7A, WFS1, STOX1, VEGFB, SLC14A11, INTU1, KCTD21, MROH7, TULP3, KCNA2, LRRC3B, BBOX1, DCLK2, CLRN1-AS1, NDUFS3, DHODH, SEC14L6, ITGA7, CPE, CYP4F11, CUBN, CTD-2353F22.1, ZNF827, GS1-39E22.2, RP11-424M22.3, IFT27, CLPTM1, ABLIM1, PTPRZ11, RP11-185E8.2, ZFP2, KLKB1, ELMO2, DIAPH3, ANKFN1, ACO2, MST1, MACF1, BAZ2B4, PPP1R1B, FGD6, ADD32, PARD3, MOK, RPS16P5, SFXN5, PGM1, RP11-437J2.3, AHCYL1, GNA14, RP11-145O15.3, XRCC6P4, ZNF680, RBM26-AS1, RHOBTB31, FUT91, CYP4V2, RP11-420A23.1, PTGDS6, TOX, MIR568, ITPKB, AEBP1, RP1-155D22.2, S100B, DTNA, H3F3B, AASS, CDH26, KIAA1407, CXCL5, PRKD1, PSD2, ASPH, PHACTR3, CHDH, DHTKD1, HRH1, PAX6, RPS20P33, EFEMP1, HHIPL1, SOX9, LGI41, DNAAF5, RPS12P26, RP11-495P10.10, CNTFR-AS1, HSP90AA14, GABRA2, RP11-281A20.2, NCKAP5, SLC35C2, POU3F2, SOX21, GRM3, NHS, SLC7A10, TFAP2C, PPP1R3G, GRAMD31, MLC1, RP1-5O6.6, ZNF81, COLCA1, SLC35F1, RGS9, ARHGAP5, FOXRED2, ETNPPL1, ALDH1L1, LGI1, GPAM, CAT, ZBTB20, ASTN1, RP11-679C8.2, DMGDH, ZIC5, HEPH, C1orf611, OAF, SAT11, GPR56, ZFAND5, C2ORF42, RP4-625H18.2, CD38, DHRS4-AS1, DCXR, LRRC75A, RP11-226L15.5, NQO1, NT5E, C1ORF228, RP11-517I3.2, ARL6IP6, FERMT2, ARHGAP24, IQCH-AS1, IQCH, SLC39A12, ABCA7, RNU6-116P, AP003025.2, RP11-437J2.4, PREX2, RP11-577N1.2, ABCD2, NTM4, F8, KAL1, BCKDHB, RP11-90E5.1, PARP3, LINC00499, MACF13, AMOT, SMOX, ACKR3, RNU6-697P, PCDHGB7, SOX21-AS1, FRMPD2, RN7SL582P, GAS2L1, AC007879.4, RNF43, PCDHB5, GDPD2, CRB1, TMEM132A, BCO1, C1ORF61, PCDHGA4, SYNE12, AP000462.1, MAP3K5, LINC00982, RP3-414A15.12, WBP2NL, FYN, DKK3, CHRNB1, PPP1R3D, AC012370.3, SLC1A31, BAI1, SLC39A12-AS1, CST3, RP3-453C12.14, MASP1, NWD1, GOLIM4, TKT, ATP1B21, IGSF1, C5, SHROOM3, PIR, TMEM136, C1ORF110, CAPN2, GPR171, GGACT, PPARA, SOX5, SLC13A5, LINC00299, MFAP5, RNF219-AS1, AC016716.2, LAMA1, ETNPPL, CEP350, TTC30A, LINC01314, FGF2, RANBP3L, AGL, P2RY1, RP11-489D6.2, SLC2A10, APC, FABP5P4, UBC, CYBRD1, RGN, AC012456.3, PEX11A, PDE7B, RP5-968J1.1, IL9, AC009501.4, RP11-393I2.4, LINC01354, RP11-275H4.1, MT1G, BAZ2B5, PAMR1, AP000462.2, TMEM150C, SLC25A29, AC005197.2, ACBD7, RHOB, RAPGEF3, RP11-57H12.3, FKBP9, ERBB2, ACSS11, MYO6, SLC7A11, EFHC2, HADHB, EEF2K, RP11-574K11.8, CRYAB, AKR7A2, RP11-229D13.3, NEAT15, CCDC163P, RP11-563J2.2, FXYD3, MOXD1, ID4, GJB2, SORBS1, APC1, RP1-197B17.7, NADK2, CERS1, MLYCD, ROPN1B, ENHO, FGFR3, PRODH, PITPNC1, RP11-360N9.2, EZR, LRP1, AHNAK, COL5A31, HEPACAM, RP11-15A1.3, SLC14A1, LMO3, CA12, NRXN1, TMPRSS3, PHF21B, SLC7A11-AS1, RLBP1, CTC-498M16.4, MT3, TTYH11, PAXIP1-AS2, KCNN3, FGFRL1, FAM171A1, HPSE2, ARHGAP32, GLIS3, ACSL6, AC016716.1, C2ORF72, QKI, GPC5-AS1, SNTA1, GRIN2C, LINC01473, OPHN1, SRGAP3, SLC46A1, DST, ADA, LINC01266, RP11-10C8.2, ZNF98, EDNRB, PTGDS, PPP1R26, SLC25A33, GPC4, ACSBG1, CLEC16A, LRTOMT, RP11-319G6.1, TTYH1, GPR143, HRSP12, ACADVL, ACAA2, FKBP10, MKLN1, ALDH7A1, CTAGE14P, UG0898H09, PTPLAD1, MRO, HADHAP1, NEK11, CTC-559E9.1, RP11-3D4.4, B3GALT5, RP11-768G7.1, PDE4DIP, DOCK7, GJA1P1, MT-RNR24, WIF1, NBPF26, FARP1, FZD8, WI2-1896O14.1, SLC2A4, HSD17B6, FADS2, VAC14-AS1, YAP1, NPAS3, GPC5-AS2, SMO, DBI, SLC1A2, ACSF2, LINC01241, GLI1, RASSF4, PLXNB1, USP40, ENO1, PPFIA1, GPR37L1, PPAP2B, NTRK21, PON3, AC011516.2, SASH1, PLIN5, RP11-147L13.15, EFNA5, PLEKHA7, RP11-426D19.1, DCUN1D1, ADHFE1, GSTM5, KIAA1671, ANKRD45, ELOVL2-AS1, LSAMP-AS1, PTGDS7, TMEM229A, CDH2, TTPA, LDHB, LINC00886, C17ORF70, LIX1, LRRC43, NACC2, ADD31, FBXL7, BRINP2, ATP13A5, STK33, LDHD, LCTL, BBS4, ACSL62, LINC01114, WDR17, RP11-167H9.3, SLC25A53, RP11-436K8.1, DCHS2, CTC-457E21.1, NEK6, TLCD1, DOK5, DST3, SLC30A10, CAMK2G, RP11-139K1.2, RP11-569G13.2, GJA1, ENKUR, ADD3, RP11-52A20.2, RPL21P32, ADI1, RP11-85O21.5, RP11-776H12.1, F3, CYP1D1P, ADAM20P1, TSHZ1, RP11-298I3.1, FAM71F2, DECR1, Astro, BMP7, SLC38A1, FAM107A, RP11-768G7.2, SPARC, LRIG1, NBPF10, ATP1A2, ALDOC, DIO2, SLC44A3, STRIP2, SLC1A3, PTAR1, IL33, ITGA71, NOTCH2, PIK3C2A, GPD2, DAAM2, BCAN, SLC4A4, GPR87, LINC00391, CTB-113D17.1, AC072062.1, ATP1A21, RP11-806O11.1, EPHX1, TTLL4, FGFR31, C20ORF194, EFR3B, ZNF209P, FAM182A, RIMKLBP2, KIAA0195, PCDHGA2, TM9SF4, RP11-510I21.1, C16ORF89, NEAT16, MTSS1L, RP1-93H18.1, TCF7L2, HRNR, PLOD2, SDC3, INTS3, RP11-319G9.1, APOE1, DNAH7, INTU, TGFBR3, GRID1-AS1, MMD2, ZMAT1, RP11-315D16.4, FMN2, DTNA1, LINC01376, SUOX, ABCA12, CKB1, LINC01550, ATP1B2, ARHGEF4, KIF24, SRI, RP11-651K21.1, CLU3, KNDC1, SIRPB3P, TOB1, PMM1, MSI21, RP11-1070A24.1, NHSL1, CYB5B, SOX6, MTHFD1, RP5-1120P11.1, SYCP3, SORBS11, CBX3P3, ABLIM11, ZNF816, PCDHGA10, MUT, AMT, PCDHGA12, WWOX, ANKRD35, RP11-806K15.1, GAS8, HSPA1A, ABCC11, ECHDC2, ALG1L9P, SPARCL15, CMBL, DPYSL3, NKAIN4, HSPA1B, RNF182, XYLT2, SESN3, F11-AS1, AQP4, MAOB, SCRG1, RP11-70L8.5, IL17D, FAM189A2, RP11-245J24.1, PNPLA7, SLC25A48, RP11-482D24.2, MAPK10, LFNG, CTC-498M16.2, IQCA1, SSPN, PTCHD1, ADCYAP1R1, CARMIL1, WNT7B, PCSK5, RP11-44N22.3, HPS4, LINC00899, METRN, VAV3, RP4-657E11.10, PSD3, RNY3P3, KCTD15, ACP6, RYR31, SLC1A4, EMX2OS, MSI2, ERBB4, WDR49, TRPM3, MAML2, GPR125, EMID1, LINC00500, VWA3A, AC002429.5, LINC00839, SRGNP1, HIF3A, NFIA, PDLIM3, RGS20, RP11-119F7.5, RYR3, PCDHGA6, ZBTB201, ACOT11, ADCY8, RND1, RN7SL297P, TCF7L1-IT1, ACOT111, ZNRF3, ZFP36L11, GABBR1, CPE1, AC074391.1, ASAP2, CTH, ID2, RP11-517I3.1, NNT-AS1, FEZF1-AS1, AC110754.3, GPC5, MYOM1, MIR920, AQP1, SLITRK2, EGFR, RP11-26J3.1, RP11-577N1.1, RP11-218C14.8, LRRC16A, PLSCR4, FAM181B, EFHC1, BBS2, ADORA2B, CACNB2, GPR98, KIAA0319, TNC, TP53BP2, NEBL, RP11-968O1.5, SYPL2, OLFM2, RP11-203P2.2, CTD-2353F22.2, ANO8, GNA14-AS1, HOPX, RP11-159K7.2, NTRK2, SPON1, RP11-617F23.1, BHMT2, ZMYND12, PHKA1, OXTR, MRPL35P1, ADD3-AS1, SUGCT, EHHADH, MGAT4C, MOCS1, AK4, LRP1B, MKLN1-AS, ZSWIM6, PTN, RP11-120J1.1, DAG1, C8ORF37, GBA, ZNF717, PLTP, ID3, NTM3, RHPN2, CLU2, NTNG2, KCNJ10, ARHGEF26-AS1, OLAH, SYTL4, PTPRF, TMED8, LINC01422, PHLPP1, PTPRZ1, DGKG, MINK1, EPHX2, ELOVL2, RNA28S5, APOE, AC004019.13, PCDHB4, AHCYL11, FUT9, LINC00943, UNG, RP11-320H14.1, POLL, SERPINE2, HSPB1, GCDH, MAST4, CDHR3, TET1, SPARCL16, MAPK4, NTSR2, IFT43, RP11-5P4.1, PMP2, GJB6, DSC1, WWC1, ZNF516, LINC01158, DPP8, AGFG2, TOM1L2, GLI3, GABRG1, CXCL3, FNBP1, CLU, PTCH1, DCT, ATP6AP1L, PAPLN, GJA11, GPM6A, DOCK4, HS2ST1, ACSL61, CHR22-38_28785274-29006793.1, SLC25A20, LANCL2, PSMG3-AS1, ZFP36L1, GREB1, LRAT, PLIN1, EYA2, FAM107A1, ALDH2, SPAG92, GLI2, PRKCA, GAPDH, SON, MTM1, STON2, A2ML1, WDFY3-AS2, RP1-68D18.3, ENTPD2, SYCP2, CTA-243E7.1, TEX15, HSBP1L1, LINC00595, ACOX2, PLIN4, AC011747.4, FAM167A, SIRPA, VANGL2, GRAMD3, COL5A3, ZNF521, UBAC1, TNNT1, AQP4-AS1, SLC18B1, CASC2, PALLD, HSDL2, TPP1, TMEM47, DST2, LINC01532, PRDM5, UFL1-AS1, CLDN12, GAREML, PPP2R5A, ADGRV1, PRSS35, AC025811.3, SYNE1, CAMK2G1, RP11-598O12.1, ZNF671, MT31, ARRB1, COQ10A, NFIB, ASAP3, POU2F1, PCDHGA7, CTD-2266L18.1, ZHX3, MGST1, PON21, TPCN1, RNU6ATAC12P, RP1-167O22.1, CASC10, FUT10, RFX2, NDUFAF6, AHCYL2, ZNF404, ASRGL1, EVC2, HKDC1, AIFM3, HES1, RP11-528A10.1, LGR4, CYP7B1, PYGB, RP11-630A13.4, RPL7L1P8, TRPS1, INHBB, PCDH9, CST31, RP4-683L5.1, ROBO3, FLJ30679, NBPF9, PCDHGB1, ORAI3, ARHGEF26, TNIK, WDR60, PON2, CHRDL1, NEK1, MCCC2, PCDHGB8P, RGMA, NBPF101, SCG3, OSBPL2, RP5-858L17.1, NME9, PYGM, SEMA3D, RP11-436D23.1, RP11-390P2.4, TMEM164, TRDN, ADRB1, ITGB4, MT2A, LHX2, OGFRL1, AGBL2, RP1-253P7.4, C2ORF82, SARDH, PFKM, SLC25A181, CTB-50L17.14, RORA, KATNAL2, RRS1-AS1, PRKG1, LCNL1, SUCLG2-AS1, CGRRF1, SLC9A8, SGCD, SLC16A9, FSIP2, LINC00654, SLC7A2, CKB, AC016907.3, GPRC5B, MTMR1, PLA2G5, PPARGC1A, SCN11A, KLF15, RFX4, BMPR1A, CTNNA2, ZFHX4, RP11-567G24.3, FAM213A, SEC14L2, LRRC8A, GFAP, MYO10, SOX9-AS1, CEP85L, NAT8L, THBS3, VCAN, FBXO2, ATP13A4, FAM184A, RPS6KA2, PRDX6, AC004004.2, HIF3A1, SLC2A12, MRAS, ZFYVE21, C14ORF159, APLNR, AC009120.4, TMEM241, FLJ16779, GPR75, RP11-317N12.1, AADAT, PTPN9, AQP41, PLCD1, CNTFR, ARHGAP51, JUNB, RP11-731J8.2, TMEM9, PHYHD1, AC002429.2, SAT1, SPARCL1, MGC16275, RP11-560I19.1, CRYZ, COL28A1"
